wikidata_id,instance_of,admin_unit,area,capital,coordinates,population,subdivision,flag_info,flag_image,coat_of_arms_info,coat_of_arms_image,map_image,insignia,postal_code,first_written_record,inception,abolition,partner_cities,gnd,geonames_id,openstreetmap_rel_id,openstreetmap_node_id,district_key,municipality_key,regional_key,label_de,label_en,label_fr,desc_de,desc_en,desc_fr,sitelink_de,sitelink_en,sitelink_fr,bundesland,landkreis,type
Q374690,Q1317260,Q7879,,,Point(11.2019 50.8531),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Kranichfeld%20in%20AP.png,,,,,,,10048626-5,,,,,,160715007,Verwaltungsgemeinschaft Kranichfeld,Kranichfeld,Verwaltungsgemeinschaft Kranichfeld,Gemeinde in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Kranichfeld,https://en.wikipedia.org/wiki/Kranichfeld_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Kranichfeld,Thüringen,Landkreis Weimarer Land,None
Q884112,Q1317260,Q7879,,,Point(11.4 50.95),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Mellingen%20in%20AP.png,,,,,,,10024842-1,,,,,,160715008,Verwaltungsgemeinschaft Mellingen,Mellingen,Verwaltungsgemeinschaft Mellingen,Verwaltungsgemeinschaft im Landkreis Weimarer Land in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Mellingen,https://en.wikipedia.org/wiki/Mellingen_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Mellingen,Thüringen,Landkreis Weimarer Land,None
Q15597822,Q1317260,Q7879,,,Point(11.31 51.06),,,,,,,,,,,,,,,,,,,,160715013,Verwaltungsgemeinschaft Nordkreis Weimar,Nordkreis Weimar,Verwaltungsgemeinschaft Nordkreis Weimar,ehemalige Verwaltungsgemeinschaft in Thüringen,"former administrative unit in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Nordkreis_Weimar,https://en.wikipedia.org/wiki/Nordkreis_Weimar,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Nordkreis_Weimar,Thüringen,Landkreis Weimarer Land,None
Q117722,Q1317260,Q7882,,,Point(11.1928 50.5261),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Lichte.png,,,,,,,,10101831-9,,,,,,160735002,Verwaltungsgemeinschaft Lichtetal am Rennsteig,Lichtetal am Rennsteig,Verwaltungsgemeinschaft Lichtetal am Rennsteig,ehemalige Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Lichtetal_am_Rennsteig,https://en.wikipedia.org/wiki/Lichtetal_am_Rennsteig,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Lichtetal_am_Rennsteig,Thüringen,Landkreis Saalfeld-Rudolstadt,None
Q879762,Q1317260,Q7882,,,Point(11.15 50.5833),5322 (2013-12-31T00:00:00Z),,,,,,,,,,,,,5132116-6,,,,,,160735001,Verwaltungsgemeinschaft Bergbahnregion/Schwarzatal,Bergbahnregion/Schwarzatal,Verwaltungsgemeinschaft Bergbahnregion/Schwarzatal,ehemalige Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Bergbahnregion/Schwarzatal,https://en.wikipedia.org/wiki/Bergbahnregion/Schwarzatal,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Bergbahnregion/Schwarzatal,Thüringen,Landkreis Saalfeld-Rudolstadt,None
Q59775087,Q1317260 (2019-01-01T00:00:00Z),Q7882,,,Point(11.133333 50.633333),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Schwarzatal%20in%20SLF.png,,,,,,,,,,,,,160735012,Verwaltungsgemeinschaft Schwarzatal,Schwarzatal (Verwaltungsgemeinschaft),,Verwaltungsgemeinschaft in Thüringen,,,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Schwarzatal,https://en.wikipedia.org/wiki/Schwarzatal_(Verwaltungsgemeinschaft),,Thüringen,Landkreis Saalfeld-Rudolstadt,None
Q879883,Q1317260,Q7883,,Q550275,Point(11.6333 50.6167),,"Q198831, Q372365, Q472998, Q550275, Q629142, Q629259, Q659304, Q659322, Q660213, Q665604, Q673335, Q685274, Q696321",,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Ranis-Ziegenr%C3%BCck%20in%20SOK.png,,,,,,,10024964-4,,,,,,160755013,Verwaltungsgemeinschaft Ranis-Ziegenrück,Ranis-Ziegenrück,Verwaltungsgemeinschaft Ranis-Ziegenrück,Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",communauté d'administration allemande,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Ranis-Ziegenr%C3%BCck,https://en.wikipedia.org/wiki/Ranis-Ziegenr%C3%BCck,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Ranis-Ziegenr%C3%BCck,Thüringen,Saale-Orla-Kreis,None
Q712075,Q1317260,Q7883,,,Point(11.6986 50.4017),,,,,,,,,,,,2019-01-01T00:00:00Z,,5175956-1,,,,,,160755008,Verwaltungsgemeinschaft Saale-Rennsteig,Saale-Rennsteig,Verwaltungsgemeinschaft Saale-Rennsteig,ehemalige Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Saale-Rennsteig,https://en.wikipedia.org/wiki/Saale-Rennsteig,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Saale-Rennsteig,Thüringen,Saale-Orla-Kreis,None
Q145628,"Q1317260, Q251987",Q7887,52,Q554764,Point(12.2 50.9),4635 (2015-12-31T00:00:00Z),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Am%20Brahmetal%20in%20GRZ.png,"GRZ, ZR",07580,,1991-05-02T00:00:00Z,,,5148581-3,,,,,,160765008,Verwaltungsgemeinschaft Am Brahmetal,Am Brahmetal,Am Brahmetal,,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Am_Brahmetal,https://en.wikipedia.org/wiki/Am_Brahmetal,https://fr.wikipedia.org/wiki/Am_Brahmetal,Thüringen,Landkreis Greiz,None
Q314928,Q1317260,Q7884,,,Point(11.5833 50.8),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20S%C3%BCdliches%20Saaletal%20in%20SHK.svg,,,,,,,5207160-1,,,,,,160745011,Verwaltungsgemeinschaft Südliches Saaletal,Südliches Saaletal,Verwaltungsgemeinschaft Südliches Saaletal,,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_S%C3%BCdliches_Saaletal,https://en.wikipedia.org/wiki/S%C3%BCdliches_Saaletal,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_S%C3%BCdliches_Saaletal,Thüringen,Saale-Holzland-Kreis,None
Q780282,"Q1317260, Q251987",Q7884,35,Q552692,Point(11.8567 50.8981),10681 (2015-12-31T00:00:00Z),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Hermsdorf%20in%20SHK.svg,"SHK, EIS, SRO",07629,,1996-01-01T00:00:00Z,,Q569639,2171266-9,,,,,,160745014,Verwaltungsgemeinschaft Hermsdorf,Hermsdorf,Verwaltungsgemeinschaft Hermsdorf,,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Hermsdorf,https://en.wikipedia.org/wiki/Hermsdorf_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Hermsdorf,Thüringen,Saale-Holzland-Kreis,None
Q879514,Q1317260,Q7884,,,Point(11.6761 51.0069),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Dornburg-Camburg%20in%20SHK.svg,,,,,,,1098456602,,,,,,160745015,Verwaltungsgemeinschaft Dornburg-Camburg,Dornburg-Camburg,Verwaltungsgemeinschaft Dornburg-Camburg,Verwaltungsgemeinschaft im thüringischen Saale-Holzland-Kreis,"municipal association in Thuringia, Germany","Association municipale en Thuringe, Allemagne",https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Dornburg-Camburg,https://en.wikipedia.org/wiki/Dornburg-Camburg_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Dornburg-Camburg,Thüringen,Saale-Holzland-Kreis,None
Q881228,Q1317260,Q7858,,,Point(10.7 51.4167),,,,,,,,,,,,,,10053169-6,,,,,,160625004,Verwaltungsgemeinschaft Hainleite,Hainleite,Verwaltungsgemeinschaft Hainleite,ehemalige Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Hainleite,https://en.wikipedia.org/wiki/Hainleite_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Hainleite,Thüringen,Landkreis Nordhausen,None
Q879784,Q1317260,Q7862,,,Point(10.95 51.216666666),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Greu%C3%9Fen%20in%20KYF.png,,,,,,,10123063-1,,,,,,160655002,Verwaltungsgemeinschaft Greußen,Greußen,Verwaltungsgemeinschaft Greußen,Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Greu%C3%9Fen,https://en.wikipedia.org/wiki/Greu%C3%9Fen_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Greu%C3%9Fen,Thüringen,Kyffhäuserkreis,None
Q459010,Q1317260,Q7861,,,Point(10.45 51.4167),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Eichsfeld-Wipperaue%20in%20EIC.svg,,,,,,,10098977-9,,,,,,160615006,Verwaltungsgemeinschaft Eichsfeld-Wipperaue,Eichsfeld-Wipperaue,Verwaltungsgemeinschaft Eichsfeld-Wipperaue,Verwaltungsgemeinschaft im thüringischen Landkreis Eichsfeld,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Eichsfeld-Wipperaue,https://en.wikipedia.org/wiki/Eichsfeld-Wipperaue,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Eichsfeld-Wipperaue,Thüringen,Landkreis Eichsfeld,None
Q879500,Q1317260,Q7866,,,Point(10.07 50.9394),,,,,,,,,,,,,,5269742-3,,,,,,160635003,Verwaltungsgemeinschaft Berka/Werra,Verwaltungsgemeinschaft Berka/Werra,Verwaltungsgemeinschaft Berka/Werra,ehemalige Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Berka/Werra,https://en.wikipedia.org/wiki/Berka/Werra_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Berka/Werra,Thüringen,Wartburgkreis,None
Q240588,Q1317260,Q7865 (1993-03-27T00:00:00Z),,,Point(10.9833 51.1667),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Strau%C3%9Ffurt%20in%20S%C3%96M.png,,,,,,,2184160-3,,,,,,160685009,Verwaltungsgemeinschaft Straußfurt,Straußfurt,,,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Strau%C3%9Ffurt,https://en.wikipedia.org/wiki/Strau%C3%9Ffurt_(Verwaltungsgemeinschaft),,Thüringen,Landkreis Sömmerda,None
Q879870,Q1317260,Q7865,,,Point(11.2333 51.1833),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20K%C3%B6lleda%20in%20S%C3%96M.png,,,,,,,6058534-1,,,,,,160685006,Verwaltungsgemeinschaft Kölleda,Kölleda,,,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_K%C3%B6lleda,https://en.wikipedia.org/wiki/K%C3%B6lleda_(Verwaltungsgemeinschaft),,Thüringen,Landkreis Sömmerda,None
Q732402,Q1317260,Q7871,164,Q694912,Point(10.5167 50.6167),9410 (2015-12-31T00:00:00Z),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Dolmar-Salzbr%C3%BCcke%20in%20SM.png,"SM, MGN","98547, 98617",,2012-01-01T00:00:00Z,,,1026736684,,,,,,160665014,Verwaltungsgemeinschaft Dolmar-Salzbrücke,Dolmar-Salzbrücke,Verwaltungsgemeinschaft Dolmar-Salzbrücke,,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Dolmar-Salzbr%C3%BCcke,https://en.wikipedia.org/wiki/Dolmar-Salzbr%C3%BCcke,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Dolmar-Salzbr%C3%BCcke,Thüringen,Landkreis Schmalkalden-Meiningen,None
Q879468,Q1317260,Q7878,,,Point(10.85 50.7333),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Geratal-Plaue%20in%20IK.svg,,,,,,,2171181-1,,,,,,160705002,Verwaltungsgemeinschaft Geratal/Plaue,Geratal,Verwaltungsgemeinschaft Geratal,Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Geratal/Plaue,https://en.wikipedia.org/wiki/Geratal/Plaue,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Geratal,Thüringen,Ilm-Kreis,None
Q315426,Q1317260,Q7879,,,Point(11.2208 50.9556),,,,,,,,,,,,,,5151018-2,,,,,,160715012,Verwaltungsgemeinschaft Grammetal,Grammetal,Verwaltungsgemeinschaft Grammetal,Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Grammetal,https://en.wikipedia.org/wiki/Grammetal_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Grammetal,Thüringen,Landkreis Weimarer Land,None
Q879847,Q1317260,Q7882,,,Point(11.1333 50.6333),5833 (2013-12-31T00:00:00Z),,,,,,,,07429,,,,,2171161-6,,,,,,160735003,Verwaltungsgemeinschaft Mittleres Schwarzatal,Mittleres Schwarzatal,Verwaltungsgemeinschaft Mittleres Schwarzatal,ehemalige Verwaltungsgemeinschaft in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Mittleres_Schwarzatal,https://en.wikipedia.org/wiki/Mittleres_Schwarzatal,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Mittleres_Schwarzatal,Thüringen,Landkreis Saalfeld-Rudolstadt,None
Q459685,Q1317260,Q7861,,,Point(9.95 51.3667),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Hanstein-Rusteberg%20in%20EIC.svg,,,,,,,10111491-6,,,,,,160615008,Verwaltungsgemeinschaft Hanstein-Rusteberg,Hanstein-Rusteberg,Verwaltungsgemeinschaft Hanstein-Rusteberg,Verwaltungsgemeinschaft im thüringischen Landkreis Eichsfeld,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Hanstein-Rusteberg,https://en.wikipedia.org/wiki/Hanstein-Rusteberg,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Hanstein-Rusteberg,Thüringen,Landkreis Eichsfeld,None
Q879874,Q1317260,Q7866,,,Point(10.1333 50.7167),,,,,,,,,,,,,,2171162-8,,,,,,160635004,Verwaltungsgemeinschaft Dermbach,Dermbach municipal association,Verwaltungsgemeinschaft Dermbach,ehemalige Verwaltungsgemeinschaft in Thüringen,"former municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Dermbach,https://en.wikipedia.org/wiki/Dermbach_(Verwaltungsgemeinschaft),https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Dermbach,Thüringen,Wartburgkreis,None
Q266152,Q1317260,Q7865,,,Point(11.085 51.0683),,,,,,,,,,,,,,2144273-3,,,,,,160685010,Verwaltungsgemeinschaft Gramme-Aue,Gramme-Aue,,ehemalige Verwaltungsgemeinschaft aus dem thüringischen Landkreis Sömmerda,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Gramme-Aue,https://en.wikipedia.org/wiki/Gramme-Aue,,Thüringen,Landkreis Sömmerda,None
Q896050,Q1317260,Q7878,,,Point(11.0425 50.8467),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verwaltungsgemeinschaft%20Riechheimer%20Berg%20in%20IK.svg,,,,,,,5269765-4,,,,,,160705009,Verwaltungsgemeinschaft Riechheimer Berg,Riechheimer Berg,Verwaltungsgemeinschaft Riechheimer Berg,Verwaltungseinheit in Thüringen,"municipal association in Thuringia, Germany",,https://de.wikipedia.org/wiki/Verwaltungsgemeinschaft_Riechheimer_Berg,https://en.wikipedia.org/wiki/Riechheimer_Berg,https://fr.wikipedia.org/wiki/Verwaltungsgemeinschaft_Riechheimer_Berg,Thüringen,Ilm-Kreis,None
Q478716,Q23006,Q6057,,,Point(12.039722222 52.578611111),,,,http://commons.wikimedia.org/wiki/Special:FilePath/Flagge%20VG%20Elbe-Havel-Land.png,,http://commons.wikimedia.org/wiki/Special:FilePath/DE-ST%2015-0-90-5003%20VG%20Elbe-Havel-Land%20COA.png,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Elbe-Havel-Land%20in%20SDL.png,,,,,,,7731974-6,,,,,,150905052,Verbandsgemeinde Elbe-Havel-Land,Elbe-Havel-Land,,Verbandsgemeinde in Sachsen-Anhalt,,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Elbe-Havel-Land,https://en.wikipedia.org/wiki/Elbe-Havel-Land,,Sachsen-Anhalt,Landkreis Stendal,None
Q514843,Q23006,Q6057,,,Point(11.849722222 52.716666666),,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Arneburg-Goldbeck%20in%20SDL.png,,,,,,,16061287-1,,,,,,150905051,Verbandsgemeinde Arneburg-Goldbeck,Arneburg-Goldbeck,,Gemeindeverband aus mehreren selbständigen Gemeinden im Landkreis Stendal in Sachsen-Anhalt,,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Arneburg-Goldbeck,https://en.wikipedia.org/wiki/Arneburg-Goldbeck,,Sachsen-Anhalt,Landkreis Stendal,None
Q5032,Q23006,Q6061,,,Point(10.933333333 52.733333333),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Beetzendorf-Diesdorf.png,http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Beetzendorf-Diesdorf%20in%20SAW.png,,,,,,,16055840-2,,,,,,150815051,Verbandsgemeinde Beetzendorf-Diesdorf,Beetzendorf-Diesdorf,Beetzendorf-Diesdorf,Verbandsgemeinde in Sachsen-Anhalt,"place in Saxony-Anhalt, Germany",communauté de commune de Beetzendorf-Diesdorf,https://de.wikipedia.org/wiki/Verbandsgemeinde_Beetzendorf-Diesdorf,https://en.wikipedia.org/wiki/Beetzendorf-Diesdorf,,Sachsen-Anhalt,Altmarkkreis Salzwedel,None
Q478722,Q23006,Q6064,181.73,,Point(11.216666666 51.933333333),,,,,,"http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20VG%20Westliche%20Boerde.png, http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20Verbandsgemeinde%20Westliche%20B%C3%B6rde.png",http://commons.wikimedia.org/wiki/Special:FilePath/VG%20Westliche%20B%C3%B6rde%20in%20BK.png,,,,,,,,,,,,,150835054,Verbandsgemeinde Westliche Börde,Westliche Börde,,Gebietskörperschaft im Landkreis Börde in Sachsen-Anhalt,"place in Saxony-Anhalt, Germany",,https://de.wikipedia.org/wiki/Verbandsgemeinde_Westliche_B%C3%B6rde,https://en.wikipedia.org/wiki/Westliche_B%C3%B6rde,,Sachsen-Anhalt,Landkreis Börde,None
Q478740,Q23006,Q6102,,,Point(11.56667 51.2),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20VG%20Unstruttal.png,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Unstruttal%20in%20BLK.svg,,,,,,,7732913-2,,,,,,150845053,Verbandsgemeinde Unstruttal,Unstruttal,,,,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Unstruttal,https://en.wikipedia.org/wiki/Unstruttal_(Verbandsgemeinde),,Sachsen-Anhalt,Burgenlandkreis,None
Q511139,Q23006,Q8543,,,Point(8.24833 49.0206),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Verbandsgemeinde%20Hagenbach%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Hagenbach%20in%20GER.svg,,,,,,,4363421-7,,,,,,073345002,Verbandsgemeinde Hagenbach,Hagenbach,Hagenbach,Verbandsgemeinde in Rheinland-Pfalz,Verbandsgemeinde in Rhineland-Palatinate,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Hagenbach,https://en.wikipedia.org/wiki/Hagenbach_(Verbandsgemeinde),https://fr.wikipedia.org/wiki/Hagenbach_(commune_fusionn%C3%A9e),Rheinland-Pfalz,Landkreis Germersheim,None
Q516953,Q23006,Q8543,,,Point(8.27833 49.095),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Verbandsgemeinde%20Jockgrim%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Jockgrim%20in%20GER.svg,,,,,,,4363426-6,,,,,,073345003,Verbandsgemeinde Jockgrim,Jockgrim,Jockgrim,Verbandsgemeinde in Rheinland-Pfalz,"Verbandsgemeinde in Rhineland-Palatinate, Germany",,https://de.wikipedia.org/wiki/Verbandsgemeinde_Jockgrim,https://en.wikipedia.org/wiki/Jockgrim_(Verbandsgemeinde),https://fr.wikipedia.org/wiki/Jockgrim_(Verbandsgemeinde),Rheinland-Pfalz,Landkreis Germersheim,None
Q562249,Q23006,Q8543,,,Point(8.344419444 49.245369444),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Wappen%20verb%20lingenfeld.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Lingenfeld%20in%20GER.svg,,,,,,,4524329-3,,,,,,073345005,Verbandsgemeinde Lingenfeld,Lingenfeld,Lingenfeld,Verbandsgemeinde in Rheinland-Pfalz,Verbandsgemeinde in Rhineland-Palatinate,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Lingenfeld,https://en.wikipedia.org/wiki/Lingenfeld_(Verbandsgemeinde),https://fr.wikipedia.org/wiki/Lingenfeld_(Verbandsgemeinde),Rheinland-Pfalz,Landkreis Germersheim,None
Q519620,Q23006,Q8551,,,Point(7.96667 49.2033),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Verbandsgemeinde%20Annweiler%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Annweiler%20am%20Trifels%20in%20S%C3%9CW.svg,,,,,,,4397771-6,,,,,,073375001,Verbandsgemeinde Annweiler am Trifels,Annweiler am Trifels,Annweiler am Trifels,Verbandsgemeinde in Rheinland-Pfalz,Verbandsgemeinde in Rhineland-Palatinate,"Verbandsgemeinde de la Route-du-Vin-du-Sud, dans la Rhénanie-Palatinat, en Allemagne",https://de.wikipedia.org/wiki/Verbandsgemeinde_Annweiler_am_Trifels,https://en.wikipedia.org/wiki/Annweiler_am_Trifels_(Verbandsgemeinde),https://fr.wikipedia.org/wiki/Annweiler_am_Trifels_(Verbandsgemeinde),Rheinland-Pfalz,Landkreis Südliche Weinstraße,None
Q563783,Q23006,Q8551,,,Point(8.12306 49.1994),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Verbandsgemeinde%20Landau%20Land%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Landau-Land%20in%20S%C3%9CW.svg,,,,,,,2047555-X,,,,,,073375005,Verbandsgemeinde Landau-Land,Landau-Land,Landau-Land,Verbandsgemeinde in Rheinland-Pfalz,Verbandsgemeinde in Rhineland-Palatinate,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Landau-Land,https://en.wikipedia.org/wiki/Landau-Land,https://fr.wikipedia.org/wiki/Landau-Land,Rheinland-Pfalz,Landkreis Südliche Weinstraße,None
Q389270,Q23006,Q8554,,,Point(8.44056 49.3956),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Waldsee%20VG%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Karte%20Verbandsgemeinde%20Waldsee%20%281972-2014%29.png,,,,,2014-01-01T00:00:00Z,,2037239-5,,,,,,073385005,Verbandsgemeinde Waldsee,Verbandsgemeinde Waldsee,Waldsee,ehemalige Verbandsgemeinde in Rheinland-Pfalz,former Verbandsgemeinde in Rhineland-Palatinate,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Waldsee,,https://fr.wikipedia.org/wiki/Waldsee_(Verbandsgemeinde),Rheinland-Pfalz,Rhein-Pfalz-Kreis,None
Q521625,Q23006,Q8554,,,Point(8.39056 49.3178),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/W%20dudenhofen%20verb.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Karte%20Verbandsgemeinde%20Dudenhofen.png,,,,1971-01-01T00:00:00Z,,Q20084,4637138-2,,,,,,073385002,Verbandsgemeinde Dudenhofen,Dudenhofen,Dudenhofen,Verbandsgemeinde in Rheinland-Pfalz,Verbandsgemeinde in Rhineland-Palatinate,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Dudenhofen,https://en.wikipedia.org/wiki/Dudenhofen_(Verbandsgemeinde),https://fr.wikipedia.org/wiki/Dudenhofen_(Verbandsgemeinde),Rheinland-Pfalz,Rhein-Pfalz-Kreis,None
Q574471,Q23006,Q8552,,,Point(7.66667 49.2833),,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/DEU%20Verbandsgemeinde%20Waldfischbach-Burgalben%20COA.svg,http://commons.wikimedia.org/wiki/Special:FilePath/Verbandsgemeinde%20Waldfischbach-Burgalben%20in%20PS.svg,,,,,,,4542524-3,,,,,,073405006,Verbandsgemeinde Waldfischbach-Burgalben,Waldfischbach-Burgalben,Waldfischbach-Burgalben,Verbandsgemeinde in Rheinland-Pfalz,Verbandsgemeinde in Rhineland-Palatinate,,https://de.wikipedia.org/wiki/Verbandsgemeinde_Waldfischbach-Burgalben,https://en.wikipedia.org/wiki/Waldfischbach-Burgalben_(Verbandsgemeinde),https://fr.wikipedia.org/wiki/Waldfischbach-Burgalben_(Verbandsgemeinde),Rheinland-Pfalz,Landkreis Südwestpfalz,None
